1	Veau, poitrine, crue	Viande, produits carnés et produits de charcuterie/Veau
2	Veau, côtelette, crue	Viande, produits carnés et produits de charcuterie/Veau
3	Veau, filet, steak, cru	Viande, produits carnés et produits de charcuterie/Veau
4	Agneau, gigot, cru (Suisse, Nouvelle-Zélande)	Viande, produits carnés et produits de charcuterie/Agneau, mouton
5	Agneau, côtelette, crue (Suisse)	Viande, produits carnés et produits de charcuterie/Agneau, mouton
6	Boeuf, haché, cru	Viande, produits carnés et produits de charcuterie/Bœuf
7	Porc, haché, cru	Viande, produits carnés et produits de charcuterie/Porc
8	Porc, côtelette, crue	Viande, produits carnés et produits de charcuterie/Porc
9	Porc, ragoût, cru	Viande, produits carnés et produits de charcuterie/Porc
10	Veau, foie, cru	Viande, produits carnés et produits de charcuterie/Veau
11	Veau, haché, cru	Viande, produits carnés et produits de charcuterie/Veau
12	Cerf, entrecôte, crue	Viande, produits carnés et produits de charcuterie/Gibier
13	Veau, émincé, cru	Viande, produits carnés et produits de charcuterie/Veau
14	Veau, pièce ronde, tranche, cru	Viande, produits carnés et produits de charcuterie/Veau
15	Veau, ragoût, cru	Viande, produits carnés et produits de charcuterie/Veau
16	Lapin, filet, cru	Viande, produits carnés et produits de charcuterie/Autres espèces animales
17	Agneau, filet, cru (Australie, Nouvelle-Zélande)	Viande, produits carnés et produits de charcuterie/Agneau, mouton
18	Agneau, rack, crue (Australie, Nouvelle-Zélande)	Viande, produits carnés et produits de charcuterie/Agneau, mouton
19	Agneau, ragoût, cru (Suisse)	Viande, produits carnés et produits de charcuterie/Agneau, mouton
20	Poulet, poitrine, avec peau, crue (Suisse)	Viande, produits carnés et produits de charcuterie/Volaille
21	Poulet, poitrine, avec peau, crue (France)	Viande, produits carnés et produits de charcuterie/Volaille
22	Poulet, poitrine, sans peau, crue (Suisse)	Viande, produits carnés et produits de charcuterie/Volaille
23	Poulet, poitrine, sans peau, crue (France)	Viande, produits carnés et produits de charcuterie/Volaille
24	Poulet, cuisse, avec peau, crue (Suisse)	Viande, produits carnés et produits de charcuterie/Volaille
25	Poulet, cuisse, avec peau, crue (France)	Viande, produits carnés et produits de charcuterie/Volaille
26	Poulet, cuisse, sans peau, crue (Suisse)	Viande, produits carnés et produits de charcuterie/Volaille
27	Poulet, cuisse, sans peau, crue (France)	Viande, produits carnés et produits de charcuterie/Volaille
28	Chevreuil, ragoût (civet), cru	Viande, produits carnés et produits de charcuterie/Gibier
29	Chevreuil, escalope, cru	Viande, produits carnés et produits de charcuterie/Gibier
30	Boeuf, entrecôte, cru (Suisse)	Viande, produits carnés et produits de charcuterie/Bœuf
31	Boeuf, entrecôte, cru (USA)	Viande, produits carnés et produits de charcuterie/Bœuf
32	Boeuf, entrecôte parisienne, cru (Suisse)	Viande, produits carnés et produits de charcuterie/Bœuf
33	Boeuf, entrecôte parisienne, cru (USA)	Viande, produits carnés et produits de charcuterie/Bœuf
34	Boeuf, pièce ronde, tranche, cru	Viande, produits carnés et produits de charcuterie/Bœuf
35	Boeuf, bouilli, entremêlé, cru	Viande, produits carnés et produits de charcuterie/Bœuf
36	Boeuf, bouilli, maigre, cru	Viande, produits carnés et produits de charcuterie/Bœuf
37	Boeuf, émincé, cru	Viande, produits carnés et produits de charcuterie/Bœuf
38	Boeuf, ragoût, cru	Viande, produits carnés et produits de charcuterie/Bœuf
39	Porc, fricassée, cru	Viande, produits carnés et produits de charcuterie/Porc
40	Porc, émincé, cru	Viande, produits carnés et produits de charcuterie/Porc
41	Porc, cou, steak, cru	Viande, produits carnés et produits de charcuterie/Porc
42	Porc, filet, cru	Viande, produits carnés et produits de charcuterie/Porc
43	Porc, pièce ronde, tranche, cru	Viande, produits carnés et produits de charcuterie/Porc
44	Choc Ovo, Barres	Sucreries/Autres sucreries
45	Eau minérale Valser Classic	Boissons sans alcool/Eau minérale
46	Eau minérale Valser Naturelle	Boissons sans alcool/Eau minérale
47	Eau potable, Suisse	Boissons sans alcool/Eau potable
48	Eau minérale Eptinger rot	Boissons sans alcool/Eau minérale
49	Beurre	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
50	Beurre à rôtir	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
51	Beurre de cuisine	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
52	Yogourt, nature	Lait et produits laitiers/Yogourt et lait acidulé
53	Yogourt aux fraises	Lait et produits laitiers/Yogourt et lait acidulé
54	Yogourt au chocolat	Lait et produits laitiers/Yogourt et lait acidulé
55	Yogourt aux noisettes	Lait et produits laitiers/Yogourt et lait acidulé
56	Yogourt à la vanille	Lait et produits laitiers/Yogourt et lait acidulé
57	Yogourt au café	Lait et produits laitiers/Yogourt et lait acidulé
58	Yogourt bifidus, nature	Lait et produits laitiers/Yogourt et lait acidulé
59	Lait partiellement écrémé, pasteurisé	Lait et produits laitiers/Lait
60	Beurre de fromagerie	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
61	Lait partiellement écrémé, UHT	Lait et produits laitiers/Lait
62	Lait entier, pasteurisé	Lait et produits laitiers/Lait
63	Lait entier, UHT	Lait et produits laitiers/Lait
64	Lait écrémé, UHT	Lait et produits laitiers/Lait
65	Crème entière, pasteurisée	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Crème"
66	Crème entière, UHT	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Crème"
67	Demi-crème, pasteurisée	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Crème"
68	Demi-crème, UHT	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Crème"
69	Crème à café UHT	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Crème"
70	Séré à la crème	Lait et produits laitiers/Fromage frais et séré
71	Séré maigre	Lait et produits laitiers/Fromage frais et séré
72	Lait de soja	"Légumineuses et produits dérivés;Lait et produits laitiers/Produits de substitution du lait"
73	Eau minérale Aproz (Migros)	Boissons sans alcool/Eau minérale
74	Sanissa au beurre Margarine (Migros)	Graisses et huiles/Graisses
75	Actilife Balance Margarine (Migros)	Graisses et huiles/Graisses
76	Délice Halbfettmargarine (Migros)	Graisses et huiles/Graisses
78	Actilife Balance Pflanzenöl (Migros)	Graisses et huiles/Huiles
79	M-Classic Pflanzenöl mit 10% Butter (Migros)	Graisses et huiles/Huiles
80	M-Classic Pflanzenfett (Migros)	Graisses et huiles/Graisses
81	aha! Sanissa Classic Margarine (Migros)	Graisses et huiles/Graisses
82	Mozzarella	Lait et produits laitiers/Fromages
83	Caotina Blanc, poudre (Wander)	Boissons sans alcool/Café, thé et boissons au cacao
84	Caotina Noir, poudre (Wander)	Boissons sans alcool/Café, thé et boissons au cacao
85	Caotina Original, poudre (Wander)	Boissons sans alcool/Café, thé et boissons au cacao
86	Ovomaltine, poudre (Wander)	Boissons sans alcool/Boissons à base d'extrait de malt
91	Coca-Cola 	Boissons sans alcool/Boissons sucrées
92	Coca-Cola zero 	Boissons sans alcool/Boissons à teneur reduite en sucre
93	Coca-Cola light	Boissons sans alcool/Boissons à teneur reduite en sucre
94	Sprite 	Boissons sans alcool/Boissons sucrées
95	Fanta Orange 	Boissons sans alcool/Boissons sucrées
96	Nestea Lemon	Boissons sans alcool/Boissons sucrées
99	Yogourt au café, bio	Lait et produits laitiers/Yogourt et lait acidulé
104	Eau minérale Aquella (Migros)	Boissons sans alcool/Eau minérale
105	M-Budget eau minérale (Migros)	Boissons sans alcool/Eau minérale
106	Jarimba Citron (Migros)	Boissons sans alcool/Boissons sucrées
110	Anna's Best Juice Orangen (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
111	Anna's Best Juice Blutorangen (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
112	Anna's Best Juice Multifrucht (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
113	Ice Tea Light Classic (Migros)	Boissons sans alcool/Boissons à teneur reduite en sucre
114	Farmer's Best Rahmspinat, tiefgekühlt (Migros)	Légumes/Légumes surgelés
115	Farmer's Best Asia Gemüsemischung, tiefgekühlt (Migros)	Légumes/Légumes surgelés
116	Bio Rösti (Migros)	Produits céréaliers et pommes de terre/Pommes de terre
117	M-Classic Pommes Frites, tiefgekühlt (Migros)	Produits céréaliers et pommes de terre/Pommes de terre
118	Pommes Chips Paprika (Migros)	Divers/Snacks salés
119	Anna's Best Salsa Pomodoro (Migros)	Divers/Sauces
120	Anna's Best Pesto Rosso (Migros)	Divers/Sauces
122	Bon Chef Gulaschsuppe, Dose (Migros)	Divers/Soupes
123	Bon Chef Leberknödelsuppe, Dose (Migros)	Divers/Soupes
124	Bon Chef Minestrone, Dose (Migros)	Divers/Soupes
125	M-Classic Konfitüre Erdbeere (Migros)	Sucreries/Confitures et produits à tartiner sucrés
126	M-Classic Konfitüre Kirsche (Migros)	Sucreries/Confitures et produits à tartiner sucrés
127	M-Classic Konfitüre Himbeere (Migros)	Sucreries/Confitures et produits à tartiner sucrés
128	Anna's Best Eierspätzli mit 10% Vollei (Migros)	Produits céréaliers et pommes de terre/Autres produits céréaliers
130	M-Budget Spätzli mit 5% Vollei (Migros)	Produits céréaliers et pommes de terre/Autres produits céréaliers
131	Anna's Best Lasagne alla bolognese (Migros)	Divers/Plats chauds
133	Pouletgeschnetzeltes an Rahmsauce mit Nudeln (Migros)	Divers/Plats chauds
134	M-Classic Lasagne mit Lachs (Migros)	Divers/Plats chauds
136	Anna's Best India Madras Fish Curry (Migros)	Divers/Plats chauds
137	Anna's Best  Zigeunersalat (Migros)	Divers/Salades
138	Anna's Best Karottensalat (Migros)	Divers/Salades
139	Anna's Best Bohnensalat (Migros)	Divers/Salades
141	M-Budget Penne (Migros)	Produits céréaliers et pommes de terre/Pâtes alimentaires
145	Ruchbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
146	M-Budget Toast Helles Weizenbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
147	Terrasuisse Halbweissbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
148	M-Classic Tiroler Cake (Migros)	Sucreries/Gâteaux, tourtes et cakes
149	Birnweggli (Migros)	Sucreries/Autres articles de boulangerie sucrés
151	Linzer-Törtli (Migros)	Sucreries/Gâteaux, tourtes et cakes
152	Nussrolle (Migros)	Sucreries/Autres articles de boulangerie sucrés
153	Nuss-Stengeli (Migros)	Sucreries/Biscuits
154	Petit Beurre (Migros)	Sucreries/Biscuits
155	Petit Beurre Chocolat au Lait (Migros)	Sucreries/Biscuits
156	M-Classic Konfektwaffel (Migros)	Sucreries/Biscuits
157	Bärentatzen (Migros)	Sucreries/Biscuits
159	Megastar Almond Glace-Stängel (Migros)	Sucreries/Glaces
161	Crème d'Or Vanille Bourbon Becherglace (Migros)	Sucreries/Glaces
163	Party Crackers (Migros)	Divers/Snacks salés
164	Party Brezel gesalzen (Migros)	Divers/Snacks salés
165	Party Salzsticks (Migros)	Divers/Snacks salés
169	Blévita 5-Korngebäck mit Sesam (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
171	M-Classic Zwieback (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
173	Léger Halbfettbutter (Migros)	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
174	M-Budget Margarine (Migros)	Graisses et huiles/Graisses
175	M-Classic Kokosfett (Migros)	Graisses et huiles/Graisses
176	Milch teilentrahmt, pasteurisiert (Migros)	Lait et produits laitiers/Lait
177	M-Classic Magerquark nature (Migros)	Lait et produits laitiers/Fromage frais et séré
178	M-Classic Joghurt nature (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
179	Flan Chocolat (Migros)	Sucreries/Crèmes et pouding
180	M-Classic Choco Drink (Migros)	"Boissons sans alcool/Café, thé et boissons au cacao;Lait et produits laitiers/Boissons lactées;Boissons sans alcool/Boissons lactées et yogourts à boire"
181	M Budget Mayonnaise (Migros)	Divers/Sauces
182	M-Classic French Dressing (Migros)	Divers/Sauces
183	M-Classic Knoblauchsauce (Migros)	Divers/Sauces
184	M-Budget vinaigre (Migros)	Divers/Sel, épices et arômes
185	Bio Tofu nature (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
186	M-Classic Carolina Parboiled Reis (Migros)	Produits céréaliers et pommes de terre/Riz
187	S. Andrea Risotto (Migros)	Produits céréaliers et pommes de terre/Riz
189	Mister Rice Basmati (Migros)	Produits céréaliers et pommes de terre/Riz
190	M-Classic Carolina Trockenreis (Migros)	Produits céréaliers et pommes de terre/Riz
191	Beurre mi-gras	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
193	Saumon fumé	Poisson/Poissons de mer
194	Saumon d'élevage, cru	Poisson/Poissons de mer
195	Chocolat au lait	Sucreries/Produits à base de cacao et chocolat
196	Chocolat noir	Sucreries/Produits à base de cacao et chocolat
197	Chocolat blanc	Sucreries/Produits à base de cacao et chocolat
198	Avoine, flocons	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
199	Becel Margarine pauvre en graisse (Unilever)	Graisses et huiles/Graisses
200	Becel pro-activ Margarine spéciale (Unilever)	Graisses et huiles/Graisses
201	Lätta Margarine demi-grasse (Unilever)	Graisses et huiles/Graisses
202	Panettone	Sucreries/Gâteaux, tourtes et cakes
203	Farine de blé (farine bise), type 1100	Produits céréaliers et pommes de terre/Farines et amidon
204	Farine de blé (farine blanche), type 550	Produits céréaliers et pommes de terre/Farines et amidon
205	Farine de blé (farine fleur), type 400	Produits céréaliers et pommes de terre/Farines et amidon
206	Farine de blé, complète, type 1700	Produits céréaliers et pommes de terre/Farines et amidon
207	Farine de blé (farine mi-blanche), type 720	Produits céréaliers et pommes de terre/Farines et amidon
208	Margarine	Graisses et huiles/Graisses
209	Margarine demi-grasse	Graisses et huiles/Graisses
210	Saumon sauvage, cru	Poisson/Poissons de mer
211	Corégone / Lavaret, cru	Poisson/Poissons d'eau douce
212	fit crisp (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
213	c.m. plus (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
214	Knusper Crunch (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
215	Spezial Müesli (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
216	Knorr Bouillon de viande spécial, cube (Unilever), préparé	Divers/Soupes
217	Knorr Bouillon de légumes au sel marin et herbes, pauvre en graisse, 100% naturel, granulé, boîte (Unilever), préparé	Divers/Soupes
218	Knorr Bouillon de légumes, cube (Unilever), préparé	Divers/Soupes
219	Knorr Fond de légumes sans graisse, granulé, boîte (Unilever), préparé	Divers/Soupes
220	Knorr Bouillon de poule, cube (Unilever), préparé	Divers/Soupes
221	Knorr Sauce de rôti liée pauvre en graisse, instant granulée (Unilever), préparé	Divers/Sauces
222	Knorr Bouillon aux herbes au sel marin, cube (Unilever), préparé	Divers/Soupes
223	Knorr Bouillon de boeuf sans graisse, granulé, boîte (Unilever), préparé	Divers/Soupes
224	Rama Culinesse Crème d'huile végétale (Unilever)	Graisses et huiles/Huiles
225	Chirat Olive verte (Unilever)	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
226	Chirat Cornichon au vinaigre (Unilever)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
227	Chirat Epis de maïs au vinaigre (Unilever)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
228	Knorr Asia Bami Goreng  (Unilever), préparé	Divers/Plats chauds
229	Knorr Lunch des Alpes Macaroni montagnard (Unilever), préparé	Divers/Plats chauds
230	Knorr Le Jardin Farfalle aux feuilles d'épinard et à l'ail des ours (Unilever), préparé	Divers/Plats chauds
232	Knorr Pasta Snack Nouilles Carbonara (Unilever), préparé	Divers/Plats chauds
233	Knorr Pasta Snack Nouilles Tomato (Unilever), préparé	Divers/Plats chauds
234	Knorr Quick Noodles Nouilles Chicken (Unilever), préparé	Divers/Plats chauds
235	Knorr Quick Noodles Nouilles Vegetable (Unilever), préparé	Divers/Plats chauds
236	Knorr Risotto Milanese (Unilever), préparé	Divers/Plats chauds
237	Knorr Risotto Tomato (Unilever), préparé	Divers/Plats chauds
238	Knorr Spaghetteria Spaghetti ai Funghi (Unilever), préparé	Divers/Plats chauds
239	Knorr Spaghetteria Spaghetti Carbonara (Unilever), préparé	Divers/Plats chauds
240	Cremissimo Crème glacée au vanille (Unilever)	Sucreries/Glaces
241	Magnum Classic (Unilever)	Sucreries/Glaces
242	Solero Mini Exotic (Unilever)	Sucreries/Glaces
243	Knorr Sauce Cocktail (Unilever)	Divers/Sauces
244	Knorr Sauce à salade Framboise-Balsamico (Unilever)	Divers/Sauces
247	Lipton Ice Tea Lemon (Unilever)	Boissons sans alcool/Boissons sucrées
251	Rama Universelle Margarine (Unilever)	Graisses et huiles/Graisses
252	Crème de cuisine, Rama Cremefine pour cuisiner (Unilever)	Graisses et huiles/Graisses
253	Knorr Tomato al Gusto aux herbes Sauce tomate (Unilever)	Divers/Sauces
254	Knorr Sauce de rôti liée s'Wunder, tube (Unilever), préparé	Divers/Sauces
255	Knorr Sauces délicatesses au curry (Unilever), préparé	Divers/Sauces
256	Knorr Mix pour Spaghetti Bolognese (Unilever), préparé	Divers/Plats chauds
257	Knorr Salsa per Pasta Sauce Carbonara (Unilever), préparé	Divers/Sauces
258	Knorr Stocki Purée de pommes de terre (Unilever), préparé	Divers/Plats chauds
259	Knorr Soupes liquides Soupe mouliné de carottes (Unilever)	Divers/Soupes
261	Knorr Potage Le Jardin Soupe aux pommes de terre (Unilever), préparé	Divers/Soupes
263	Knorr Potage Le Jardin Soupe de tomate (Unilever), préparé	Divers/Soupes
264	Knorr Quick Soup Soupe Célestine (Unilever), préparé	Divers/Soupes
265	Knorr Potage Soupe des grisons à l'orge (Unilever), préparé	Divers/Soupes
266	Knorr Potage Minestrone (Unilever), préparé	Divers/Soupes
267	Knorr Potage Soupe crème de bolets (Unilever), préparé	Divers/Soupes
268	Knorr Aromat (Unilever)	Divers/Sel, épices et arômes
269	Amande, grillée, salée	"Graisses et huiles/Noix, graines, noyaux et produits oléagineux;Divers/Snacks salés"
270	Noisette	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
271	Noix	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
272	Châtaigne	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
273	Amande	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
274	Pistache	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
275	Noix de cajou	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
276	Graine de courge	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
277	Graine de lin	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
278	Amande, grillée sans graisse, salée	"Graisses et huiles/Noix, graines, noyaux et produits oléagineux;Divers/Snacks salés"
279	Noix du Brésil	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
280	Graine de sésame	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
281	Graine de tournesol	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
282	Cacahuète	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
283	Pignon de pin	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
284	Noix de coco	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
285	Morue, cru	Poisson/Poissons de mer
286	Rivella bleu	Boissons sans alcool/Boissons à teneur reduite en sucre
287	Rivella vert	Boissons sans alcool/Boissons sucrées
288	Rivella rouge	Boissons sans alcool/Boissons sucrées
289	Truite, cru	Poisson/Poissons d'eau douce
290	Oeuf de poule, entier, cru	Œufs
291	Beeren Crunch (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
292	Bio Bircher Müesli (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
293	Bio Huus Müesli (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
294	BodyBalance (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
295	Champion Original (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
296	Champion Crisp (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
297	Choc'X+Bits (bio-familia AG)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
298	Qualité&Prix Milano gaufrettes (Coop)	Sucreries/Biscuits
299	Qualité&Prix MSC Filets de lieu de l'Alaska (Coop), surgelés	Poisson/Poissons de mer
300	Qualité&Prix Qualité&Prix Compote de pommes (Coop)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
301	Qualité&Prix Abricots secs, agréablement acidulés (Coop)	Fruits/Fruits frais et fruits secs
302	Qualité&Prix Gala Nouillettes chinoises 3-oeufs (Coop)	Produits céréaliers et pommes de terre/Pâtes alimentaires
303	Qualité&Prix / Gala Nouilles larges 3-oeufs (Coop)	Produits céréaliers et pommes de terre/Pâtes alimentaires
304	Qualité&Prix / Gala Cornettes grosses 3-oeufs (Coop)	Produits céréaliers et pommes de terre/Pâtes alimentaires
305	Qualité&Prix Cake au chocolat à l'ancienne (Coop)	Sucreries/Gâteaux, tourtes et cakes
306	Qualité&Prix Sirop de framboise (Coop), concentré	Boissons sans alcool/Sirop
308	Qualité&Prix Lasagne bolognese (Coop)	Divers/Plats chauds
309	Naturaplan Bio Filets de pangasius (Coop), surgelés	Poisson/Poissons d'eau douce
310	Naturaplan Betty Bossi Bio Sandwich Jambon d'épaule-oeuf (Coop)	Divers/Sandwich
311	Naturaplan Bio Saumon fumé irlandais (Coop)	Poisson/Poissons de mer
312	Qualité&Prix Pistaches grillées sans huille ni matière grasse, salées (Coop)	"Graisses et huiles/Noix, graines, noyaux et produits oléagineux;Divers/Snacks salés"
314	Coop Naturaplan Bio Mayonnaise (Coop)	Divers/Sauces
315	Naturaplan Bio Purée de marrons (Coop), surgelée	"Graisses et huiles/Noix, graines, noyaux et produits oléagineux;Sucreries/Autres sucreries"
316	Betty Bossi Birchermüesli (Coop)	"Divers/Mets sucrés;Produits céréaliers et pommes de terre/Müesli"
317	Qualité&Prix Mélange de graines (Coop)	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
319	Naturaplan Bio Betty Bossi Bio Pâte à pizza abaissée rectangulaire (Coop)	Produits céréaliers et pommes de terre/Pâtes
320	Betty Bossi Asian Mah-Mee au poulet (Coop)	Divers/Plats chauds
321	Naturafarm Rôti au four (Coop)	Viande, produits carnés et produits de charcuterie/Produit de salaison cuit
322	Qualité&Prix Pain de mie (Coop)	Produits céréaliers et pommes de terre/Pains et produits panifiés
323	Qualité&Prix Crunch Müesli avec des flocons de chocolat (Coop)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
324	Qualité&Prix Crunch Müesli nature (Coop)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
325	Prix Garantie Citron (Coop)	Boissons sans alcool/Boissons sucrées
326	Naturaplan Bio Crevettes Jumbo (Coop)	Poisson/Fruits de mer, crustacés
327	Weight Watchers Margarine 28% matière graisse (Coop)	Graisses et huiles/Graisses
328	Prix Garantie Chips paprica (Coop)	Divers/Snacks salés
329	Weight Watchers Birchermüesli extra (Coop)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
330	Qualité&Prix Prussiens (Coop)	Sucreries/Biscuits
331	Qualité&Prix / Gala Nouilles extra-larges 3-oeufs (Coop)	Produits céréaliers et pommes de terre/Pâtes alimentaires
332	Qualité&Prix Max Havelaar Jus d'orange (Coop)	"Fruits/Jus de fruits;Boissons sans alcool/Jus de fruits et jus de légumes"
333	Qualité&Prix Every day Protect (Coop)	Boissons sans alcool/Jus de fruits et jus de légumes
334	Qualité&Prix Croissants au jambon (Coop), surgelés	Divers/Plats chauds
336	Naturaplan Bio Boisson au riz nature (Coop)	Lait et produits laitiers/Produits de substitution du lait
337	Prix Garantie French Dressing (Coop)	Divers/Sauces
338	Prix Garantie Petit Mignon (Coop)	Sucreries/Biscuits
339	Prix Garantie Gaufrettes au chocolat (Coop)	Sucreries/Biscuits
340	Naturafarm Jambon arrière (Coop)	Viande, produits carnés et produits de charcuterie/Produit de salaison cuit
341	Naturaplan Bio Fish Sticks de pangasius (Coop), surgelés	"Poisson/Produits à base de poisson;Poisson/Poissons d'eau douce"
343	Qualité&Prix Ice tea classic (Coop)	Boissons sans alcool/Boissons sucrées
348	Tomate, crue	Légumes/Légumes frais et légumes secs
349	Aubergine, crue	Légumes/Légumes frais et légumes secs
350	Chou-fleur, cru	Légumes/Légumes frais et légumes secs
351	Brocoli, cru	Légumes/Légumes frais et légumes secs
352	Fenouil, cru	Légumes/Légumes frais et légumes secs
353	Haricot vert, cru	Légumes/Légumes frais et légumes secs
354	Concombre, cru	Légumes/Légumes frais et légumes secs
355	Carotte, crue	Légumes/Légumes frais et légumes secs
356	Ail, cru	Légumes/Légumes frais et légumes secs
357	Céleri-rave, cru	Légumes/Légumes frais et légumes secs
358	Poireau, cru	Légumes/Légumes frais et légumes secs
359	Poivron, vert, cru	Légumes/Légumes frais et légumes secs
360	Poivron, rouge, cru	Légumes/Légumes frais et légumes secs
361	Radis, cru	Légumes/Légumes frais et légumes secs
362	Rhubarbe, cru	Fruits/Fruits frais et fruits secs
363	Chou de Bruxelles, cru	Légumes/Légumes frais et légumes secs
364	Chou rouge, cru	Légumes/Légumes frais et légumes secs
365	Épinard, cru	Légumes/Légumes frais et légumes secs
366	Céleri branche, cru	Légumes/Légumes frais et légumes secs
367	Courgette, crue	Légumes/Légumes frais et légumes secs
368	Oignon, cru	Légumes/Légumes frais et légumes secs
369	Petit-poid, cru	Légumes/Légumes frais et légumes secs
370	Lentille, sèche	Légumineuses et produits dérivés
371	Cresson, cru	Légumes/Légumes frais et légumes secs
372	Mâche, crue	Légumes/Légumes frais et légumes secs
373	Persil, cru	Légumes/Herbes aromatiques
374	Ciboulette, crue	Légumes/Herbes aromatiques
375	Champignon, cru	Légumes/Champignons
376	Chanterelle, crue	Légumes/Champignons
377	Ananas, cru	Fruits/Fruits frais et fruits secs
378	Pomme, crue	Fruits/Fruits frais et fruits secs
379	Abricot, cru	Fruits/Fruits frais et fruits secs
380	Avocat, cru	Légumes/Légumes frais et légumes secs
381	Banane, crue	Fruits/Fruits frais et fruits secs
382	Poire, crue	Fruits/Fruits frais et fruits secs
383	Mûre, crue	Fruits/Fruits frais et fruits secs
384	Datte, sèche	Fruits/Fruits frais et fruits secs
385	Fraise, crue	Fruits/Fruits frais et fruits secs
386	Figue, crue	Fruits/Fruits frais et fruits secs
387	Figue, sèche	Fruits/Fruits frais et fruits secs
388	Pamplemousse, cru	Fruits/Fruits frais et fruits secs
389	Myrtille, crue	Fruits/Fruits frais et fruits secs
390	Framboise, crue	Fruits/Fruits frais et fruits secs
391	Groseille rouge, crue	Fruits/Fruits frais et fruits secs
392	Cassis, cru	Fruits/Fruits frais et fruits secs
393	Kaki, cru	Fruits/Fruits frais et fruits secs
394	Cerise, crue	Fruits/Fruits frais et fruits secs
395	Kiwi, cru	Fruits/Fruits frais et fruits secs
396	Mangue, crue	Fruits/Fruits frais et fruits secs
397	Mandarine, crue	Fruits/Fruits frais et fruits secs
398	Citron, cru	Fruits/Fruits frais et fruits secs
399	Melon, cru	Fruits/Fruits frais et fruits secs
400	Groseille à maquereau, crue	Fruits/Fruits frais et fruits secs
401	Pêche, crue	Fruits/Fruits frais et fruits secs
402	Pastèque, crue	Fruits/Fruits frais et fruits secs
